code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
BBB,2013J,561457,F,North Region,Lower Than A Level,0-10%,0-35,0,150,N,Pass
BBB,2013J,561534,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass
BBB,2013J,561549,F,North Region,HE Qualification,40-50%,35-55,0,60,N,Fail
BBB,2013J,561591,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2013J,561640,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
BBB,2013J,561841,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Pass
BBB,2013J,561932,M,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Fail
BBB,2013J,562090,F,South Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass
BBB,2013J,562270,M,North Western Region,A Level or Equivalent,10-20,35-55,0,120,N,Pass
BBB,2013J,562456,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
BBB,2013J,563174,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
BBB,2013J,563374,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Fail
BBB,2013J,563706,F,South East Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
BBB,2013J,563733,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
BBB,2013J,563735,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
BBB,2013J,563769,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
BBB,2013J,563794,F,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
BBB,2013J,564105,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
BBB,2013J,564129,M,West Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
BBB,2013J,564144,F,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Pass
BBB,2013J,564245,F,Scotland,Post Graduate Qualification,50-60%,0-35,0,60,N,Pass
BBB,2013J,564268,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass
BBB,2013J,564626,M,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
BBB,2013J,564792,M,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
BBB,2013J,564898,F,South East Region,A Level or Equivalent,30-40%,0-35,0,75,N,Distinction
BBB,2013J,564958,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass
BBB,2013J,565035,F,Ireland,Lower Than A Level,10-20,0-35,0,120,N,Fail
BBB,2013J,565393,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
BBB,2013J,565513,F,Wales,A Level or Equivalent,60-70%,0-35,0,120,N,Distinction
BBB,2013J,565582,F,Wales,Lower Than A Level,10-20,0-35,0,60,N,Pass
BBB,2013J,565607,F,London Region,HE Qualification,30-40%,0-35,0,120,N,Pass
BBB,2013J,565715,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2013J,565888,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2013J,565919,F,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Pass
BBB,2013J,566133,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
BBB,2013J,566339,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Pass
BBB,2013J,566346,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Distinction
BBB,2013J,566358,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail
BBB,2013J,566369,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
BBB,2013J,566392,F,North Western Region,Lower Than A Level,20-30%,35-55,0,150,Y,Fail
BBB,2013J,566407,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2013J,566415,F,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
BBB,2013J,566720,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Pass
BBB,2013J,566813,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
BBB,2013J,566814,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2013J,567013,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,Y,Fail
BBB,2013J,567033,F,London Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Distinction
BBB,2013J,567160,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
BBB,2013J,567262,M,South Region,HE Qualification,60-70%,0-35,0,60,N,Pass
BBB,2013J,567363,F,East Anglian Region,HE Qualification,50-60%,0-35,0,90,N,Pass
BBB,2013J,567402,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,Y,Pass
BBB,2013J,567429,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
BBB,2013J,567500,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Distinction
BBB,2013J,567627,F,Wales,Lower Than A Level,60-70%,0-35,0,120,N,Pass
BBB,2013J,567754,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
BBB,2013J,567915,F,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail
BBB,2013J,567929,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail
BBB,2013J,567958,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,Y,Pass
BBB,2013J,567979,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Pass
BBB,2013J,568074,F,Wales,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
BBB,2013J,568474,F,South Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass
BBB,2013J,568502,F,London Region,HE Qualification,40-50%,0-35,0,120,N,Pass
BBB,2013J,568533,F,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Distinction
BBB,2013J,569035,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
BBB,2013J,569141,F,Wales,Lower Than A Level,10-20,0-35,0,60,N,Pass
BBB,2013J,569334,F,South Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
BBB,2013J,569854,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
BBB,2013J,569862,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,Pass
BBB,2013J,569930,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
BBB,2013J,570137,F,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,Pass
BBB,2013J,570157,F,North Western Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
BBB,2013J,570168,F,South West Region,No Formal quals,30-40%,0-35,0,90,N,Pass
BBB,2013J,570271,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
BBB,2013J,570287,F,Ireland,Lower Than A Level,40-50%,0-35,0,75,N,Pass
BBB,2013J,570351,M,South Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2013J,570519,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
BBB,2013J,570623,F,North Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
BBB,2013J,570759,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
BBB,2013J,570783,F,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
BBB,2013J,570864,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Pass
BBB,2013J,571083,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2013J,571143,F,North Region,A Level or Equivalent,0-10%,35-55,0,75,N,Fail
BBB,2013J,571441,F,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass
BBB,2013J,571503,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Pass
BBB,2013J,571516,F,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
BBB,2013J,571554,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2013J,571672,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail
BBB,2013J,571681,F,Ireland,HE Qualification,0-10%,0-35,0,60,N,Pass
BBB,2013J,571693,F,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Fail
BBB,2013J,571779,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
BBB,2013J,571871,F,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
BBB,2013J,571885,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass
BBB,2013J,571907,F,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2013J,572051,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
BBB,2013J,572067,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2013J,572103,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2013J,572131,F,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
BBB,2013J,572173,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
BBB,2013J,572277,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
BBB,2013J,572416,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass
BBB,2013J,572436,F,North Western Region,A Level or Equivalent,10-20,0-35,0,180,N,Distinction
BBB,2013J,572447,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
BBB,2013J,572504,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
BBB,2013J,572508,F,South Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
BBB,2013J,572514,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
BBB,2013J,572733,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
BBB,2013J,572752,F,London Region,HE Qualification,90-100%,35-55,0,60,N,Pass
BBB,2013J,572765,F,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
BBB,2013J,572898,F,Wales,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction
BBB,2013J,572918,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail
BBB,2013J,572937,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail
BBB,2013J,573043,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2013J,573063,F,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
BBB,2013J,573208,F,Wales,Lower Than A Level,30-40%,0-35,0,60,Y,Pass
BBB,2013J,573217,F,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Fail
BBB,2013J,573223,M,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail
BBB,2013J,573225,F,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail
BBB,2013J,573275,F,Wales,Lower Than A Level,30-40%,0-35,0,60,Y,Fail
BBB,2013J,573321,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail
BBB,2013J,573411,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
BBB,2013J,573433,F,Wales,HE Qualification,20-30%,35-55,0,60,N,Pass
BBB,2013J,573453,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
BBB,2013J,573487,F,London Region,Lower Than A Level,10-20,0-35,0,90,N,Fail
BBB,2013J,573519,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
BBB,2013J,573578,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
BBB,2013J,573654,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
BBB,2013J,573777,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
BBB,2013J,573790,F,Wales,HE Qualification,50-60%,0-35,0,60,N,Pass
BBB,2013J,573821,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
BBB,2013J,573831,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass
BBB,2013J,573893,F,East Anglian Region,HE Qualification,20-30%,35-55,0,60,N,Fail
BBB,2013J,573986,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
BBB,2013J,574002,F,South Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail
BBB,2013J,574051,F,Wales,Lower Than A Level,0-10%,35-55,0,120,N,Fail
BBB,2013J,574065,F,Ireland,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction
BBB,2013J,574125,F,South Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
BBB,2013J,574194,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
BBB,2013J,574212,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
BBB,2013J,574250,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
BBB,2013J,574320,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction
BBB,2013J,574348,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,120,Y,Pass
BBB,2013J,574549,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Pass
BBB,2013J,574648,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction
BBB,2013J,574708,M,Wales,Lower Than A Level,0-10%,0-35,0,60,Y,Fail
BBB,2013J,574766,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
BBB,2013J,574973,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,180,N,Pass
BBB,2013J,575018,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Pass
BBB,2013J,575089,F,South West Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
BBB,2013J,575100,F,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail
BBB,2013J,575124,M,South Region,Lower Than A Level,60-70%,35-55,0,120,N,Pass
BBB,2013J,575281,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
BBB,2013J,575290,M,Scotland,Lower Than A Level,60-70%,35-55,0,120,Y,Pass
BBB,2013J,575387,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
BBB,2013J,575480,F,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Fail
BBB,2013J,575560,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction
BBB,2013J,575681,F,North Western Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
BBB,2013J,575897,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail
BBB,2013J,575929,F,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail
BBB,2013J,575930,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
BBB,2013J,575982,M,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Fail
BBB,2013J,576158,F,Wales,Lower Than A Level,0-10%,0-35,0,120,N,Pass
BBB,2013J,576226,F,Ireland,HE Qualification,60-70%,0-35,0,60,N,Fail
BBB,2013J,576483,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
BBB,2013J,576524,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
BBB,2013J,576600,F,London Region,HE Qualification,30-40%,35-55,0,60,N,Pass
BBB,2013J,576815,F,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
BBB,2013J,576841,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0,120,N,Pass
BBB,2013J,576882,F,North Western Region,Lower Than A Level,0-10%,0-35,0,150,N,Fail
BBB,2013J,576935,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,180,N,Fail
BBB,2013J,576940,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
BBB,2013J,576946,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Pass
BBB,2013J,576947,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail
BBB,2013J,576981,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2013J,577069,F,London Region,HE Qualification,10-20,0-35,0,60,N,Distinction
BBB,2013J,577096,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction
BBB,2013J,577099,F,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
BBB,2013J,577256,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
BBB,2013J,577280,F,Wales,A Level or Equivalent,40-50%,0-35,0,150,N,Pass
BBB,2013J,577286,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass
BBB,2013J,577347,F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,Fail
BBB,2013J,577376,F,Ireland,A Level or Equivalent,0-10%,0-35,0,90,Y,Pass
BBB,2013J,577498,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
BBB,2013J,577648,F,North Western Region,Lower Than A Level,50-60%,35-55,0,120,N,Fail
BBB,2013J,577680,F,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Pass
BBB,2013J,577692,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail
BBB,2013J,577824,F,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
BBB,2013J,577914,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction
BBB,2013J,577915,F,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Pass
BBB,2013J,577949,M,West Midlands Region,Lower Than A Level,,0-35,0,120,N,Fail
BBB,2013J,577980,F,South Region,A Level or Equivalent,0-10%,0-35,0,150,N,Pass
BBB,2013J,578030,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction
BBB,2013J,578057,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
BBB,2013J,578062,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
BBB,2013J,578109,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Distinction
BBB,2013J,578197,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Pass
BBB,2013J,578362,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,Fail
BBB,2013J,578447,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass
BBB,2013J,578520,M,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Fail
BBB,2013J,578546,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
BBB,2013J,578578,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,120,N,Pass
BBB,2013J,578600,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
BBB,2013J,578676,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail
BBB,2013J,578717,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
BBB,2013J,579279,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
BBB,2013J,579316,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
BBB,2013J,579549,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2013J,579571,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
BBB,2013J,579575,F,Ireland,Lower Than A Level,30-40%,0-35,0,75,N,Pass
BBB,2013J,579619,F,Ireland,Lower Than A Level,20-30%,0-35,0,90,N,Pass
BBB,2013J,579718,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail
BBB,2013J,579762,F,East Midlands Region,HE Qualification,80-90%,35-55,0,60,N,Pass
BBB,2013J,580094,F,North Region,Lower Than A Level,10-20,0-35,0,120,N,Pass
BBB,2013J,580314,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail
BBB,2013J,580346,F,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
BBB,2013J,580360,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
BBB,2013J,580540,F,South East Region,A Level or Equivalent,10-20,0-35,0,120,Y,Pass
BBB,2013J,580612,F,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
BBB,2013J,580646,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
BBB,2013J,580684,F,North Western Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
BBB,2013J,580880,M,Ireland,A Level or Equivalent,20-30%,0-35,0,75,N,Pass
BBB,2013J,580883,F,Ireland,HE Qualification,60-70%,0-35,0,60,N,Pass
BBB,2013J,580960,F,South West Region,A Level or Equivalent,10-20,35-55,0,120,N,Pass
BBB,2013J,580975,F,Ireland,HE Qualification,50-60%,0-35,0,60,N,Fail
BBB,2013J,581027,F,Wales,Lower Than A Level,30-40%,0-35,0,90,N,Fail
BBB,2013J,581038,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail
BBB,2013J,581139,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
BBB,2013J,581305,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
BBB,2013J,581431,F,Ireland,Lower Than A Level,40-50%,0-35,0,75,N,Fail
BBB,2013J,581530,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2013J,581586,F,West Midlands Region,HE Qualification,0-10%,0-35,0,120,N,Pass
BBB,2013J,581625,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Fail
BBB,2013J,581657,F,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
BBB,2013J,582093,F,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail
BBB,2013J,582123,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
BBB,2013J,582182,M,Wales,Lower Than A Level,70-80%,0-35,0,120,N,Fail
BBB,2013J,582190,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
BBB,2013J,582218,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
BBB,2013J,582301,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail
BBB,2013J,582305,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Pass
BBB,2013J,582333,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction
BBB,2013J,582390,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2013J,582394,F,Wales,A Level or Equivalent,50-60%,35-55,0,75,N,Pass
BBB,2013J,582406,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2013J,582439,F,West Midlands Region,A Level or Equivalent,,0-35,0,60,N,Fail
BBB,2013J,582446,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Pass
BBB,2013J,582474,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
BBB,2013J,582574,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass
BBB,2013J,582578,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
BBB,2013J,582591,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
BBB,2013J,582636,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2013J,582650,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
BBB,2013J,582833,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail
BBB,2013J,582878,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass
BBB,2013J,582940,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
BBB,2013J,582958,F,Wales,HE Qualification,20-30%,35-55,0,180,N,Distinction
BBB,2013J,582975,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
BBB,2013J,583007,M,Wales,Lower Than A Level,0-10%,0-35,0,60,Y,Fail
BBB,2013J,583012,F,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass
BBB,2013J,583039,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2013J,583098,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail
BBB,2013J,583113,F,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Fail
BBB,2013J,583170,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
BBB,2013J,583191,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2013J,583240,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Fail
BBB,2013J,583301,F,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Fail
BBB,2013J,583367,F,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
BBB,2013J,583433,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,Pass
BBB,2013J,583459,F,South East Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
BBB,2013J,583473,M,South Region,Lower Than A Level,90-100%,35-55,0,120,N,Pass
BBB,2013J,583534,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
BBB,2013J,583598,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
BBB,2013J,583609,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass
BBB,2013J,583645,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
BBB,2013J,583708,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
